indRap,PC,RC,Com
19,P08,P08R5,Commentaire Aléatoire1 Comment faire ?
19,P09,P09R0,Commentaire Aléatoire1 Comment faire ?
19,P10,P10R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
19,P11,P11R1,Commentaire Aléatoire3 Trois choses à noter
19,P12,P12R0,Commentaire Aléatoire3 Trois choses à noter
19,P13,P13R2,Commentaire Aléatoire4 Sans commentaire
19,P14,P14R2,Commentaire Aléatoire1 Comment faire ?
19,P15,P15R0,Commentaire Aléatoire1 Comment faire ?
19,P16,P16R0,Commentaire Aléatoire3 Trois choses à noter
19,P17,P17R0,Commentaire Aléatoire4 Sans commentaire
19,P18,P18R1,Commentaire Aléatoire1 Comment faire ?
19,P19,P19R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
19,P20,P20R0,Commentaire Aléatoire3 Trois choses à noter
19,P21,P21R0,Commentaire Aléatoire3 Trois choses à noter
20,P01,P01R0,Commentaire Aléatoire3 Trois choses à noter
20,P02,P02R8,Commentaire Aléatoire3 Trois choses à noter
20,P03,P03R3,Commentaire Aléatoire3 Trois choses à noter
20,P04,P04R5,Commentaire Aléatoire4 Sans commentaire
20,P05,P05R2,Commentaire Aléatoire1 Comment faire ?
20,P06,P06R2,Commentaire Aléatoire3 Trois choses à noter
20,P07,P07R7,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
20,P08,P08R5,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
20,P09,P09R2,Commentaire Aléatoire0 Très compliqué !
20,P10,P10R2,Commentaire Aléatoire4 Sans commentaire
20,P11,P11R2,Commentaire Aléatoire0 Très compliqué !
20,P12,P12R1,Commentaire Aléatoire0 Très compliqué !
20,P13,P13R0,Commentaire Aléatoire3 Trois choses à noter
20,P14,P14R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
20,P15,P15R0,Commentaire Aléatoire3 Trois choses à noter
20,P16,P16R1,Commentaire Aléatoire0 Très compliqué !
20,P17,P17R0,Commentaire Aléatoire3 Trois choses à noter
20,P18,P18R0,Commentaire Aléatoire1 Comment faire ?
20,P19,P19R0,Commentaire Aléatoire3 Trois choses à noter
20,P20,P20R0,Commentaire Aléatoire3 Trois choses à noter
20,P21,P21R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
21,P01,P01R4,Commentaire Aléatoire4 Sans commentaire
21,P02,P02R8,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
21,P03,P03R4,Commentaire Aléatoire0 Très compliqué !
21,P04,P04R2,Commentaire Aléatoire1 Comment faire ?
21,P05,P05R2,Commentaire Aléatoire0 Très compliqué !
21,P06,P06R2,Commentaire Aléatoire4 Sans commentaire
21,P07,P07R7,Commentaire Aléatoire4 Sans commentaire
21,P08,P08R3,Commentaire Aléatoire4 Sans commentaire
21,P09,P09R2,Commentaire Aléatoire4 Sans commentaire
21,P10,P10R2,Commentaire Aléatoire1 Comment faire ?
21,P11,P11R2,Commentaire Aléatoire3 Trois choses à noter
21,P12,P12R2,Commentaire Aléatoire0 Très compliqué !
21,P13,P13R2,Commentaire Aléatoire4 Sans commentaire
21,P14,P14R2,Commentaire Aléatoire4 Sans commentaire
21,P15,P15R0,Commentaire Aléatoire1 Comment faire ?
21,P16,P16R0,Commentaire Aléatoire0 Très compliqué !
21,P17,P17R0,Commentaire Aléatoire1 Comment faire ?
21,P18,P18R1,Commentaire Aléatoire3 Trois choses à noter
21,P19,P19R0,Commentaire Aléatoire1 Comment faire ?
21,P20,P20R0,Commentaire Aléatoire3 Trois choses à noter
21,P21,P21R2,Commentaire Aléatoire0 Très compliqué !
22,P01,P01R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
22,P02,P02R2,Commentaire Aléatoire3 Trois choses à noter
22,P03,P03R4,Commentaire Aléatoire3 Trois choses à noter
22,P04,P04R3,Commentaire Aléatoire3 Trois choses à noter
22,P05,P05R2,Commentaire Aléatoire1 Comment faire ?
22,P06,P06R2,Commentaire Aléatoire1 Comment faire ?
22,P07,P07R3,Commentaire Aléatoire1 Comment faire ?
22,P08,P08R5,Commentaire Aléatoire0 Très compliqué !
22,P09,P09R1,Commentaire Aléatoire3 Trois choses à noter
22,P10,P10R1,Commentaire Aléatoire3 Trois choses à noter
22,P11,P11R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
22,P12,P12R2,Commentaire Aléatoire3 Trois choses à noter
22,P13,P13R1,Commentaire Aléatoire0 Très compliqué !
22,P14,P14R2,Commentaire Aléatoire3 Trois choses à noter
22,P15,P15R0,Commentaire Aléatoire3 Trois choses à noter
22,P16,P16R0,Commentaire Aléatoire0 Très compliqué !
22,P17,P17R0,Commentaire Aléatoire3 Trois choses à noter
22,P18,P18R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
22,P19,P19R2,Commentaire Aléatoire4 Sans commentaire
22,P20,P20R1,Commentaire Aléatoire3 Trois choses à noter
22,P21,P21R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
23,P01,P01R4,Commentaire Aléatoire3 Trois choses à noter
23,P02,P02R8,Commentaire Aléatoire3 Trois choses à noter
23,P03,P03R4,Commentaire Aléatoire0 Très compliqué !
23,P04,P04R5,Commentaire Aléatoire3 Trois choses à noter
23,P05,P05R2,Commentaire Aléatoire4 Sans commentaire
23,P06,P06R2,Commentaire Aléatoire3 Trois choses à noter
23,P07,P07R7,Commentaire Aléatoire0 Très compliqué !
23,P08,P08R5,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
23,P09,P09R2,Commentaire Aléatoire0 Très compliqué !
23,P10,P10R2,Commentaire Aléatoire4 Sans commentaire
23,P11,P11R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
23,P12,P12R2,Commentaire Aléatoire0 Très compliqué !
23,P13,P13R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
23,P14,P14R2,Commentaire Aléatoire3 Trois choses à noter
23,P15,P15R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
23,P16,P16R0,Commentaire Aléatoire3 Trois choses à noter
23,P17,P17R0,Commentaire Aléatoire0 Très compliqué !
23,P18,P18R0,Commentaire Aléatoire3 Trois choses à noter
23,P19,P19R0,Commentaire Aléatoire3 Trois choses à noter
23,P20,P20R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
23,P21,P21R0,Commentaire Aléatoire0 Très compliqué !
24,P01,P01R4,Commentaire Aléatoire4 Sans commentaire
24,P02,P02R5,Commentaire Aléatoire0 Très compliqué !
24,P03,P03R4,Commentaire Aléatoire4 Sans commentaire
24,P04,P04R5,Commentaire Aléatoire4 Sans commentaire
24,P05,P05R0,Commentaire Aléatoire0 Très compliqué !
24,P06,P06R1,Commentaire Aléatoire3 Trois choses à noter
24,P07,P07R7,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
24,P08,P08R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
24,P09,P09R2,Commentaire Aléatoire0 Très compliqué !
24,P10,P10R2,Commentaire Aléatoire1 Comment faire ?
24,P11,P11R1,Commentaire Aléatoire4 Sans commentaire
24,P12,P12R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
24,P13,P13R2,Commentaire Aléatoire4 Sans commentaire
24,P14,P14R2,Commentaire Aléatoire0 Très compliqué !
24,P15,P15R1,Commentaire Aléatoire0 Très compliqué !
24,P16,P16R0,Commentaire Aléatoire0 Très compliqué !
24,P17,P17R0,Commentaire Aléatoire1 Comment faire ?
24,P18,P18R0,Commentaire Aléatoire1 Comment faire ?
24,P19,P19R2,Commentaire Aléatoire4 Sans commentaire
24,P20,P20R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
24,P21,P21R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
25,P01,P01R4,Commentaire Aléatoire0 Très compliqué !
25,P02,P02R3,Commentaire Aléatoire1 Comment faire ?
25,P03,P03R4,Commentaire Aléatoire3 Trois choses à noter
25,P04,P04R5,Commentaire Aléatoire0 Très compliqué !
25,P05,P05R0,Commentaire Aléatoire1 Comment faire ?
25,P06,P06R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
25,P07,P07R7,Commentaire Aléatoire0 Très compliqué !
25,P08,P08R5,Commentaire Aléatoire1 Comment faire ?
25,P09,P09R2,Commentaire Aléatoire1 Comment faire ?
25,P10,P10R2,Commentaire Aléatoire4 Sans commentaire
25,P11,P11R2,Commentaire Aléatoire0 Très compliqué !
25,P12,P12R2,Commentaire Aléatoire3 Trois choses à noter
25,P13,P13R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
25,P14,P14R2,Commentaire Aléatoire0 Très compliqué !
25,P15,P15R0,Commentaire Aléatoire0 Très compliqué !
25,P16,P16R0,Commentaire Aléatoire0 Très compliqué !
25,P17,P17R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
25,P18,P18R0,Commentaire Aléatoire1 Comment faire ?
25,P19,P19R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
25,P20,P20R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
25,P21,P21R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
26,P01,P01R4,Commentaire Aléatoire4 Sans commentaire
26,P02,P02R8,Commentaire Aléatoire1 Comment faire ?
26,P03,P03R4,Commentaire Aléatoire1 Comment faire ?
26,P04,P04R2,Commentaire Aléatoire0 Très compliqué !
26,P05,P05R0,Commentaire Aléatoire3 Trois choses à noter
26,P06,P06R2,Commentaire Aléatoire1 Comment faire ?
26,P07,P07R7,Commentaire Aléatoire3 Trois choses à noter
26,P08,P08R3,Commentaire Aléatoire4 Sans commentaire
26,P09,P09R1,Commentaire Aléatoire3 Trois choses à noter
26,P10,P10R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
26,P11,P11R2,Commentaire Aléatoire0 Très compliqué !
26,P12,P12R2,Commentaire Aléatoire4 Sans commentaire
26,P13,P13R2,Commentaire Aléatoire4 Sans commentaire
26,P14,P14R0,Commentaire Aléatoire1 Comment faire ?
26,P15,P15R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
26,P16,P16R0,Commentaire Aléatoire4 Sans commentaire
26,P17,P17R0,Commentaire Aléatoire1 Comment faire ?
26,P18,P18R0,Commentaire Aléatoire1 Comment faire ?
26,P19,P19R1,Commentaire Aléatoire0 Très compliqué !
26,P20,P20R2,Commentaire Aléatoire3 Trois choses à noter
26,P21,P21R2,Commentaire Aléatoire0 Très compliqué !
27,P01,P01R4,Commentaire Aléatoire3 Trois choses à noter
27,P02,P02R8,Commentaire Aléatoire4 Sans commentaire
27,P03,P03R2,Commentaire Aléatoire4 Sans commentaire
27,P04,P04R1,Commentaire Aléatoire1 Comment faire ?
27,P05,P05R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
27,P06,P06R2,Commentaire Aléatoire0 Très compliqué !
27,P07,P07R6,Commentaire Aléatoire3 Trois choses à noter
27,P08,P08R5,Commentaire Aléatoire4 Sans commentaire
27,P09,P09R2,Commentaire Aléatoire0 Très compliqué !
27,P10,P10R2,Commentaire Aléatoire1 Comment faire ?
27,P11,P11R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
27,P12,P12R2,Commentaire Aléatoire1 Comment faire ?
27,P13,P13R2,Commentaire Aléatoire1 Comment faire ?
27,P14,P14R2,Commentaire Aléatoire3 Trois choses à noter
27,P15,P15R0,Commentaire Aléatoire0 Très compliqué !
27,P16,P16R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
27,P17,P17R0,Commentaire Aléatoire1 Comment faire ?
27,P18,P18R0,Commentaire Aléatoire0 Très compliqué !
27,P19,P19R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
27,P20,P20R2,Commentaire Aléatoire4 Sans commentaire
27,P21,P21R2,Commentaire Aléatoire3 Trois choses à noter
28,P01,P01R4,Commentaire Aléatoire0 Très compliqué !
28,P02,P02R8,Commentaire Aléatoire0 Très compliqué !
28,P03,P03R4,Commentaire Aléatoire0 Très compliqué !
28,P04,P04R5,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
28,P05,P05R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
28,P06,P06R2,Commentaire Aléatoire0 Très compliqué !
28,P07,P07R6,Commentaire Aléatoire4 Sans commentaire
28,P08,P08R3,Commentaire Aléatoire3 Trois choses à noter
28,P09,P09R2,Commentaire Aléatoire1 Comment faire ?
28,P10,P10R2,Commentaire Aléatoire0 Très compliqué !
28,P11,P11R2,Commentaire Aléatoire1 Comment faire ?
28,P12,P12R0,Commentaire Aléatoire4 Sans commentaire
28,P13,P13R2,Commentaire Aléatoire0 Très compliqué !
28,P14,P14R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
28,P15,P15R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
28,P16,P16R0,Commentaire Aléatoire1 Comment faire ?
28,P17,P17R0,Commentaire Aléatoire4 Sans commentaire
28,P18,P18R0,Commentaire Aléatoire4 Sans commentaire
28,P19,P19R0,Commentaire Aléatoire4 Sans commentaire
28,P20,P20R0,Commentaire Aléatoire3 Trois choses à noter
28,P21,P21R2,Commentaire Aléatoire3 Trois choses à noter
29,P01,P01R4,Commentaire Aléatoire4 Sans commentaire
29,P02,P02R0,Commentaire Aléatoire0 Très compliqué !
29,P03,P03R4,Commentaire Aléatoire1 Comment faire ?
29,P04,P04R0,Commentaire Aléatoire0 Très compliqué !
29,P05,P05R2,Commentaire Aléatoire0 Très compliqué !
29,P06,P06R2,Commentaire Aléatoire3 Trois choses à noter
29,P07,P07R7,Commentaire Aléatoire4 Sans commentaire
29,P08,P08R5,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
29,P09,P09R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
29,P10,P10R2,Commentaire Aléatoire3 Trois choses à noter
29,P11,P11R2,Commentaire Aléatoire0 Très compliqué !
29,P12,P12R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
29,P13,P13R2,Commentaire Aléatoire1 Comment faire ?
29,P14,P14R1,Commentaire Aléatoire0 Très compliqué !
29,P15,P15R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
29,P16,P16R0,Commentaire Aléatoire3 Trois choses à noter
29,P17,P17R0,Commentaire Aléatoire4 Sans commentaire
29,P18,P18R0,Commentaire Aléatoire0 Très compliqué !
29,P19,P19R0,Commentaire Aléatoire3 Trois choses à noter
29,P20,P20R2,Commentaire Aléatoire3 Trois choses à noter
29,P21,P21R0,Commentaire Aléatoire0 Très compliqué !
30,P01,P01R4,Commentaire Aléatoire3 Trois choses à noter
30,P02,P02R1,Commentaire Aléatoire4 Sans commentaire
30,P03,P03R3,Commentaire Aléatoire1 Comment faire ?
30,P04,P04R5,Commentaire Aléatoire4 Sans commentaire
30,P05,P05R2,Commentaire Aléatoire1 Comment faire ?
30,P06,P06R0,Commentaire Aléatoire4 Sans commentaire
30,P07,P07R7,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
30,P08,P08R5,Commentaire Aléatoire4 Sans commentaire
30,P09,P09R2,Commentaire Aléatoire4 Sans commentaire
30,P10,P10R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
30,P11,P11R2,Commentaire Aléatoire3 Trois choses à noter
30,P12,P12R3,Commentaire Aléatoire4 Sans commentaire
30,P13,P13R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
30,P14,P14R2,Commentaire Aléatoire1 Comment faire ?
30,P15,P15R0,Commentaire Aléatoire0 Très compliqué !
30,P16,P16R0,Commentaire Aléatoire3 Trois choses à noter
30,P17,P17R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
30,P18,P18R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
30,P19,P19R1,Commentaire Aléatoire4 Sans commentaire
30,P20,P20R0,Commentaire Aléatoire1 Comment faire ?
30,P21,P21R2,Commentaire Aléatoire3 Trois choses à noter
31,P01,P01R4,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
31,P02,P02R8,Commentaire Aléatoire3 Trois choses à noter
31,P03,P03R4,Commentaire Aléatoire0 Très compliqué !
31,P04,P04R5,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
31,P05,P05R2,Commentaire Aléatoire4 Sans commentaire
31,P06,P06R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
31,P07,P07R7,Commentaire Aléatoire1 Comment faire ?
31,P08,P08R5,Commentaire Aléatoire4 Sans commentaire
31,P09,P09R2,Commentaire Aléatoire4 Sans commentaire
31,P10,P10R1,Commentaire Aléatoire3 Trois choses à noter
31,P11,P11R2,Commentaire Aléatoire3 Trois choses à noter
31,P12,P12R2,Commentaire Aléatoire0 Très compliqué !
31,P13,P13R1,Commentaire Aléatoire3 Trois choses à noter
31,P14,P14R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
31,P15,P15R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
31,P16,P16R0,Commentaire Aléatoire1 Comment faire ?
31,P17,P17R2,Commentaire Aléatoire1 Comment faire ?
31,P18,P18R0,Commentaire Aléatoire1 Comment faire ?
31,P19,P19R0,Commentaire Aléatoire1 Comment faire ?
31,P20,P20R0,Commentaire Aléatoire3 Trois choses à noter
31,P21,P21R2,Commentaire Aléatoire1 Comment faire ?
32,P01,P01R4,Commentaire Aléatoire3 Trois choses à noter
32,P02,P02R8,Commentaire Aléatoire1 Comment faire ?
32,P03,P03R4,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
32,P04,P04R5,Commentaire Aléatoire0 Très compliqué !
32,P05,P05R1,Commentaire Aléatoire0 Très compliqué !
32,P06,P06R2,Commentaire Aléatoire3 Trois choses à noter
32,P07,P07R6,Commentaire Aléatoire4 Sans commentaire
32,P08,P08R0,Commentaire Aléatoire0 Très compliqué !
32,P09,P09R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
32,P10,P10R2,Commentaire Aléatoire0 Très compliqué !
32,P11,P11R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
32,P12,P12R0,Commentaire Aléatoire1 Comment faire ?
32,P13,P13R2,Commentaire Aléatoire1 Comment faire ?
32,P14,P14R2,Commentaire Aléatoire0 Très compliqué !
32,P15,P15R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
32,P16,P16R0,Commentaire Aléatoire0 Très compliqué !
32,P17,P17R0,Commentaire Aléatoire3 Trois choses à noter
32,P18,P18R0,Commentaire Aléatoire1 Comment faire ?
32,P19,P19R0,Commentaire Aléatoire1 Comment faire ?
32,P20,P20R0,Commentaire Aléatoire1 Comment faire ?
32,P21,P21R2,Commentaire Aléatoire0 Très compliqué !
33,P01,P01R4,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
33,P02,P02R8,Commentaire Aléatoire4 Sans commentaire
33,P03,P03R4,Commentaire Aléatoire1 Comment faire ?
33,P04,P04R5,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
33,P05,P05R2,Commentaire Aléatoire3 Trois choses à noter
33,P06,P06R2,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
33,P07,P07R7,Commentaire Aléatoire0 Très compliqué !
33,P08,P08R1,Commentaire Aléatoire1 Comment faire ?
33,P09,P09R1,Commentaire Aléatoire0 Très compliqué !
33,P10,P10R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
33,P11,P11R2,Commentaire Aléatoire4 Sans commentaire
33,P12,P12R2,Commentaire Aléatoire1 Comment faire ?
33,P13,P13R2,Commentaire Aléatoire3 Trois choses à noter
33,P14,P14R2,Commentaire Aléatoire4 Sans commentaire
33,P15,P15R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
33,P16,P16R0,Commentaire Aléatoire4 Sans commentaire
33,P17,P17R0,Commentaire Aléatoire1 Comment faire ?
33,P18,P18R1,Commentaire Aléatoire4 Sans commentaire
33,P19,P19R1,Commentaire Aléatoire3 Trois choses à noter
33,P20,P20R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
33,P21,P21R2,Commentaire Aléatoire4 Sans commentaire
34,P01,P01R4,Commentaire Aléatoire0 Très compliqué !
34,P02,P02R1,Commentaire Aléatoire0 Très compliqué !
34,P03,P03R4,Commentaire Aléatoire1 Comment faire ?
34,P04,P04R2,Commentaire Aléatoire4 Sans commentaire
34,P05,P05R2,Commentaire Aléatoire3 Trois choses à noter
34,P06,P06R2,Commentaire Aléatoire3 Trois choses à noter
